userName,score,at,content
Pengguna Google,1,2024-10-26 17:10:05,"Tolong hapus fitur chat di dalam gameplay. Quick chat saja sudah cukup. Karena fitur chat di dalam pertandingan. Selain tidak berguna, juga sangat mengganggu pengalaman bermain. Dan juga apakah game ini tidak ada niatan utk memperbaiki sistem matcmaking?!! Setidaknya pertahankan bintang bagi MVP dalam tim yang kalah tidak naik maupun turun."
Pengguna Google,1,2024-10-26 17:03:58,"Teruntuk moonton,mohon diperbaiki sistemnya kami sebagai player merasa kurang menyenangkan saat bermain rank,karena tim musuh Yang terlalu kuat,sedangkan tim saya tim yang memang tidak bisa main,padahal dirank mytic.tolong moonton kasih lawan dan tim yang sama sama jago supaya bisa menantang,klo satu jago satu engga,ya jadi pesimis buat menang,tolong ya moonton terima kasih banyak:) MOGA WS RANK AMIN:)"
Pengguna Google,3,2024-10-26 16:54:21,"Sangat disayangkan, jaringan selalu lag dan mengalami perubahan jaringan yang sangat fatal/internet jumping, padahal jaringan sekitar sangat bagus, namun pada saat in game, jaringan sama sekali tidak memadai pada saat bermain"
Pengguna Google,4,2024-10-26 16:23:32,Tolong diperbaiki masalah crash dan koneksi game nya Jaringan bagus tapi pada saat war gak bisa ngapa ngapain
Pengguna Google,4,2024-10-26 15:55:47,"Tolong monton ini game udah rusak kali setiap hari saya main selalu defead GK ad menang nya tolong perbaiki lgi sistem pemilihan rekan tim karena sudah merencanakan saya,cape saya main klo kalah melulu"
Pengguna Google,1,2024-10-26 15:49:25,min coba hilangin dark sistem masa hyper gak mau buff game rusak kalo belum bisa buat game jangan di publish dulu game nya ke play store/ apps store lawak mimin nya kek taj asu
Pengguna Google,1,2024-10-26 15:34:50,"Wr dari 80 solo rank, malah 13 kali losestreak, emng game knt000l!!! Tolonglah moonton di adain seleksi iq buat player² ml. Gua yng sibuk kerja dan banyak mikirin tanggungan aja msh bisa ngimbangin dan nyambung kalau bca patch, spesifikasi hero, dan yang laennya. Ini bnyak bnget player tloool yng maen cmn asal pencet dan ngebebanin pundak. Emng game kontolll!"
Pengguna Google,5,2024-10-26 15:27:15,"saya sangat suka dengan game mobile legend, apalagi banyak juga hero hero untuk di pake dan juga saya sangat senang bermain di mode rank karena mode rank mempunyai ban hero"
Pengguna Google,4,2024-10-26 15:09:29,Menurut gua bagus yang gak bagus cuman player disolo doang. Nah ada masalah yaitu sinyal kadang tiba tiba merah. Kita yang gak make WiFi bener bener kesusahan
Pengguna Google,4,2024-10-26 15:07:06,Halo moonton saya cukup bagus untuk gamenya tp tolonglah diperbaiki sistem nya untuk kami yang LEGENDS plis kurangi player yg ngetrol baru main win steak terus main lagi pasti lost treak pasti tuh🗿👍🏻 KAWAN KAWAN PERCAYA GAK GAME INI HARUS DI UPDATE SISTEMNYA YG SETUJU KETIK 1🗿👍🏻
Pengguna Google,1,2024-10-26 15:01:39,Game nya sangat curang. Saat pembagian team itu tidak seimbang. Saya lose streak hampir 10 kali. Tolong lah game nya jgn curang anj
Pengguna Google,1,2024-10-26 14:51:47,kenapa setiap mabar sama pasangan selalu aja ada masalah antara jaringan lag atau game yang terlalu sering ngefreze... kalo gabolehin kami mabar bilang montoon... mohon di tindak lanjut
Pengguna Google,5,2024-10-26 14:39:12,Game penuh dark sistem minimal kalau solo kalau bisa dipertemukan dong dengan tim yang jago jgn yang cupu ini bukan soal merendahkan tapi ini tentang kompetensi ini game multiplayer yang mengharuskan player saling bekerja sama tapi tetap harus disesuaikan yang jago sama yang jago yang lumayan sama lumayan yang cupu sama yang cupu biar ada tiernya masing2 tolong ya moonton saya sudah belajar dari mulai rotasi pemahaman hero2 dll tapi kalo ujungnya dapet tim tolol buat percuma moonton😌😌😌😌
Pengguna Google,1,2024-10-26 14:34:50,Mohon moonton untuk menghilangkan bug jaringan karena sangat menggangu saat bermain karena ini juga orang pindah ke HOK jadi mohon di perbaiki bukan kasih skin gratisan ya moonton
Pengguna Google,1,2024-10-26 14:33:27,"Semakin kesini semakin buruk banyak troll dan juga jaringan semakin buruk saat bermain,sinyal data seluler stabil tapi saat bermain jaringan sangat"" buruk sinyal ngak stabil.aku saranin pindah main AOV"
Pengguna Google,1,2024-10-26 14:30:03,"Game jelek, banyak drak sistem main 1 menang sisanya kalah aj gara gara drak sistem, emang game moonton ini sangat tidak di rekomendasi mending hok dari pada mobile legend seluler yang sangan jelek ini geramnya ak ni 😡😡😡😡"
Pengguna Google,4,2024-10-26 14:24:54,wah setelah saya download aplikasi ini bisa membuat akun sendiri Dan iklanya juga sedikit heronya juga banyak yang diskon skin nya Ada yang gratis tapi sinyal nya tiba2 buruk sendiri padahal koneksinya lancar yang itu mohon di perbaiki dong plisss mungkin itu saja yang saya sampaikan
Pengguna Google,3,2024-10-26 14:22:39,"Saya bermain ml setiap hari, selalu mendapat kan tim yang jelek,sedangkan musuh nya sangat jago,Tolong sistem pembagian tim nya di perbaiki Saya selalu dapat tim yang bermain jelek padahal saya sudah serius bermain, Untuk yg lain saya senang hanya saja tolong pembagian tim nya yang adil agar permainan juga adil Saya kasih bingtang 3 karna jujur saya sangat kesal dengan teman yang suka bermain tapi menggunakan hero yg belum dikuasai nya,tolong monton diperbaiki Terima kasih~"
Pengguna Google,4,2024-10-26 14:01:23,"gamenya udh bagus sih, cuman kadang masih suka lag, ntah itu hp aku sendiri atau mmg sistem nya gitu. Tapi tetap good buat Moonton👍"
Pengguna Google,2,2024-10-26 13:55:20,Moonton pliss kasih lahh apdet terbaru kaya ga boleh main party terus jangan lah kasih yg main solo ketemu Reng lain maless banget gw dapet tim ga jelas ada yg egois ada yg tim yg hasil joki maless kasian lah buat player solo moonton plis lah pentes ni pada pindah ke hok habis ke gini cape ke gue player solo moonton dapet tim yg hasil joki main nya ngetrol Mulu moonton plis kasih lah gw tim yg bener kebanyakan drak sistem Mulu habis seson ni aduh
Pengguna Google,5,2024-10-26 13:45:50,Game nya seru Skin nya banyak bagus bagus lagi Aku suka banget Grafik nya keren banget Banyak banget Karakter hero nya aku suka bgt game nya Terimakasih Mlbb
Pengguna Google,5,2024-10-26 13:37:18,Sangatt bagus tetapi sekali mengunduh datanya itu semakin banyak memorinya jadi tolong lebih sedikit data untuk ml yaa apalagi update nya itu menguras memori dan kuota
Pengguna Google,1,2024-10-26 13:25:55,Macth making GK jelas di kasih tim kek bot banyak yg afk di pertengahan game tim tidak objektif minimal kasih tim bisa main lah ini apaan mm ada dua mana GK bisa invalid lucu match making nya KLO pas lagi solo musuh mainya Mabar apa coba KLO mau adil semua nya keadaan solo solo lah ini musuh kok Mabar ber 3 gw solo jadi GK bisa berkontribusi dengan tim apalagi game banyak bug ini mobile legend atau mobile of bug?
Pengguna Google,2,2024-10-26 13:23:23,Saya tidak senang sama monton kenapa saya selalu di kasih yg drak sistem tidak pernah dapat tim yg jago. Tolonglah moonton kenpa dapat tim tolol semua
Pengguna Google,1,2024-10-26 13:04:17,Saya sangat kecewa sama mlbb karena pas saya mau login pakai mode offline saya tidak bisa main karena ap?teman teman saya pada bisa kok tapi saya ngga bisa
Pengguna Google,1,2024-10-26 12:59:21,"Sekedar masukan Moonton, menghabiskan waktu klo main ML klo mau santai lebih baik jangan bisa tambah stress, kebanyakan lossstreak seperti settingan dan WR keren hancur. Mudahan tuk ke depan nya bisa lebih baik dalam pengaturan match nya. Terima Kasih"
Pengguna Google,4,2024-10-26 12:44:39,"Setiap ketemu sama orang asli bukan bot selalu dikasi musuh gak ongtak game pas udah mau menang malah bab* kalah terus menang kagak dark system ah! , 😡🤬 game apa gak ongtak setiap mau main petama main menang lanjutanya gak ongtak kalah terus gamenya symtemnya gak jelas game bab i kon to saya kalah terus ****** ih! Geramnya 😤😡🤬🤒 game burik ada bot dikasi bot kalah terus 2 gak menang bab i kalo nggak niat buat game gak usah buat game cuma cari untung game sok keras 😤😠😡 pusing gw matiiii"
Pengguna Google,1,2024-10-26 12:29:59,Udah merasa disuruh pensi karna device yang ga memadai cuma ram 3 main mau pencet skill malah analog yang kepencet padahal jauh banget setingan udah rata kiri low cuma aktifin kamera high doang buat view lebih besar kebanyakan update maksa buat upgrade hp ya mau gimna lagi 7 tahun main game ini ga hasilin apa apa mau joki hp pas Pasan udh imo aja seneng banget draft pick makin kesini dia makin kesana aneh dark system udh ga terbendung cape deh pokoknya ga ada have fun nya lagi makasih 7 tahunya
Pengguna Google,5,2024-10-26 12:29:57,"Buat papi moonton jangan lah revamp semak semak di in game nya macam semak di mid malah tambah jauh jadi buat user roam gaenak,haru keluar rumput jadi Hero lain enak tinggal nge blink atau fliker, jadi user roam harus make conceal,jangan lah moonton atau hapus lah fitur ini"
Pengguna Google,1,2024-10-26 12:26:57,"Hero yang biasa gue suka mainin performanya jadi nyampah, masa minator tank yang dulunya susah mati, sekarang gampang mati, mana coldown ultinya super lama dan gampang di hindari Maunya ni game apa sih, katanya mau ngimbangin hero malah bikin hero sampah, terus aulus, gue suka pakei buat jungling, malah skill 2nya yang core buat ini hero malah diacak acakin, Betul2 game sampah"
Pengguna Google,1,2024-10-26 12:18:23,"Sistem sampah sllu ktmu tim yg bego Memding klau ngerti maen.,ga usah jago ngasih tim cukup yg punya otak. Sistem ga perlu bagi2 sekin tapi kudu bagi bagi otak untuk makcingNya. Kalau nyuruh orang buat pensi bilang aja. 0 persen untuk ni game"
Pengguna Google,1,2024-10-26 12:11:16,"Sebenarnya game ini gk pantas di buat, bukannya menyenangkan hati malah bikin orang gila, tolong lah montoon jangan ngasih lawan yang susah capek lo, gk pantas di kasih bintang"
Pengguna Google,3,2024-10-26 12:08:18,Minimal benerin lah bugnya bug jalan sendiri padahal analog tidak di gerakan itu bug yang merugikan
Ahmad Ihsanuddin,1,2024-10-26 12:07:47,"plis, kalo udh mo naik rank jangan dikasih team troll, trus juga masa ada bug beda server, kan ngerugiin player bgt tun tun"
Pengguna Google,4,2024-10-26 12:05:34,kenapa aku kasih nomer 4 soal nya enak dan game nya sangat bagus tapi ada dua yang bikin aku kesal 1 game nya patah patah 2 ngebak dan pernah keluar map
Pengguna Google,1,2024-10-26 11:58:00,"Mangkin parah ,jaringan lah pun di sanksi sampai 1 hari GX bisa main ,bosan Ama game ni terlalu naif , mending kalau di laporkan jaringan bagus ini jaringan lag di ban sama mobile lagend parah e ,mana emblem berubah-ubah jadi kurang seru,GX kayak pubg dan lagi main bisa lag trus tiba tiba langsung gelap layar minta update"
Pengguna Google,1,2024-10-26 11:44:31,"Monton memberikan kemenangan yang lebih sedikit dari pada kekalahan khususnya di epik banyak dari sistem seharusnya monton memeberikan lawan yang seimbang dari skilnya,ranknya,dan kekompakannya serta seringlah beri player mu ini winstreak dan jangan berikan musuh yang lagi mainin akun smurf"
Pengguna Google,2,2024-10-26 11:34:35,yang benar lah min masah di kasih tim yang kagak tau main menang hanya sekali lose 10 kali game apa lahh capek main kalo gini kalo hapus dark sistemnya lah
Pengguna Google,1,2024-10-26 11:13:53,"Matchmaking buruk tidak sesuai memberikan anggota tim yang jauh pengalaman,lebih buruk dari saya dan tim musuh dan tidak mau mengalah padahal tidak bisa bermain hero yg di pick atau total tidak mengerti bermain"
Pengguna Google,5,2024-10-26 11:13:34,game nya hd cuman banyak bug wifi atau gak bug atau gak musuh nyerang tim nya sendiri beneran tolong perhatikan game nya kepada pihak monnton 🙏🏻
Pengguna Google,4,2024-10-26 10:17:15,"Fitur Manajamen Konten sebenarnya bagus. Hanya saja, terdapat beberapa konten yang sedang diunduh tak dapat dihentikan sampai unduhan konten tersebut selesai. Ini menjadi masalah ketika konten yang sedang diunduh memiliki muatan yang melebihi kapasitas hp saya. Saran saya, sediakan fitur yang mampu menghentikan pengunduhan dan penghapusan file konten secara langsung pada semua konten yang tak perlu dan buat pemain dapat memprioritaskan semua konten yang ingin diunduh. Terima kasih."
Pengguna Google,1,2024-10-26 10:09:08,"Game makin sampah, hal yang butuh update gak di update, hal yang udah bagus malah di ubah-ubah, matchmaking makin busuk, game dev gada ide update asal update"
Pengguna Google,1,2024-10-26 10:05:43,"Game emang bagus, cuman tolong kenapa saat saya mengalami masalah jaringan lalu keluar sendiri. Padahal saya masuk dalam pertandingan lagi, tapi kenapa mlh masih kena afk. Tolong di perbaiki lagi, dan pengurangan kredit sekor kok mlh lebih banyak dari perilaku buruk. Padahal dalam permainan berakhir saya dapat MVP tapi kok mlh kredit sekor saya dikurangi 10. Tolong perbaiki lagi dan maaf saya kasih bintang 1"
Pengguna Google,2,2024-10-26 10:04:23,"tolong perbaiki sistem matchmaking nya, teruntuk yang mvp kalah di berikan perlindungan bintang agar para player tidak merasa kesusahan, untuk semuanya sudah bagus tapi tolong sekali lagi lebih baik yang mendapatkan mvp kalah diberikan perlindungan bintang🙏"
Pengguna Google,1,2024-10-26 09:55:22,"Klo player yang suka ngetroll gitu seharusnya diberi sanksi seperti: akun nya di ban gitu ya, paling lama ban 5 hari aja, ini sanksi nya cuma pengurangan kredit skor. Klo gitu terus dark system ga bakalan ngurang lah"
Pengguna Google,1,2024-10-26 09:48:18,"Gw dikasih tim beban mulu sdang kan musuh nya hebat semua ..... Tolong kersa samanya .... Sayamain dri pagi smpe malem gak bisa menang krena tim gw yg gk bisa main .... Pdhl rank gw legend 3 ★1 turun smpe legend lima bintang nol gara"" Tim beban smua ... Plislah developer kerja samanya"
Pengguna Google,5,2024-10-26 09:44:17,"Saya sangat suka permainan ini kalok kalian lagi males keluar, patah hati, bingung mau ngapain cobak saja main game Mobile Legends ini pasti seru!!!! Cobak sekarang"
Pengguna Google,4,2024-10-26 09:43:34,halo moonton aku main ini bagus kok tapi ini kaya nya hp saya tidak kuat mungkin MB nya tapi saya juga enjoy ko main ini untuk pengganti ff karna saya sudah bosan main itu aku saranin MB nya Jagan banyak yaaaaaa itu saran saya
Pengguna Google,1,2024-10-26 09:42:20,"Sorry untuk moontoon saya harus uninstall aplikasi ini, dikarenakan matchmaking yang semakin buruk, lebih baik saya main game moba yang lain. Yang lebih jelas role, gameplay, dan matchmaking nya."
Pengguna Google,1,2024-10-26 09:42:01,"Benerin sistem buat nemuin orang yang bakal jadi setim sama kita soalnya ketemu orang ga bisa main dan sering ngetroll, bahkan setelah saya report orang itu malah ga dapet hukuman apa-apa loh dan gw harap kalo sistem nya di benerin secepatnya terimakasih"
Pengguna Google,1,2024-10-26 09:40:44,"game rusak nya bukan maen moonton,bukan skil gua yg boot,tapi sistem lu ngasih tim yg beban,lu cari username Opetcaca,lu liat story game gua ancur!!!!!ngasih tim yg beban semua,lu kira gua bisa gendong tim yg ga guna begitu"
AFJ Official,1,2024-10-26 09:20:14,Dark sistem... Dan juga terlalu banyak cheat maphack sehingga stiap kali mereport lawan selalu dapat pesan kami tidak menemukan adanya cheat maphack.. Udah jelas jelas maphack masih di bilang tidak ada cheat..jijik main mobil legend cuiih
Pengguna Google,1,2024-10-26 09:19:07,bintang turun terus banyak bot plus banyak yg sampah beberapa bulan ini banyak yg bot jadi kalah terus pls lah yg bot di pisah biar GK beban!! dulu ku kasih bintang 5/4 sekarang mau nya sih 0 tapi karena GK bisa ku kasih 1 jadi kesal dan kayak mau di hapuss aja kan kayak gimana gitu dulu seru jadi gak seru
Pengguna Google,1,2024-10-26 09:19:00,tolong lah monton kasih kawan yang setara lahh ini engga sumpah yahhh gua 17kali lostreek ada menang itu pun cuma sekali jadi tolong kasih kawan yang setara tolong cape di trol Mulu main game buat ngilangin suntuk malah nambah stres
Pengguna Google,3,2024-10-26 09:17:39,ML data gamenya di kurangi pang terlalu berat ukuran data resource nya..... Data animasi tampilan skin kada usah di download pang..... Pas masuk dalam game ML nya jangan langsung di download data resource nya....
Pengguna Google,1,2024-10-26 09:15:33,Mohon moonton untuk menghilangkan lag di dalam game karena saya main itu meninggalkan permainan 6 kali. Padahal saya punya sinyal bagus kuota banyak ngelag ngelag diperbaiki atau saya pindah game. Goblookkkk!!!!! Udah Ada Bug lagi Dongo
Pengguna Google,1,2024-10-26 09:12:33,Game nya gak ramah update nya jelek terutama ke hero assasin yg selalu di nerf saya sungguh kecewa saya sangat sering bermain game ini saya selalu di berikan tim dan musuh yg tidak sesuai saya harap game ini pindah Dev nya agar game lebih baik percuma game ini ramai dan sangat banyak yg main jika tidak bisa mengatasi ketidak adilan di dalam game percuma saja menyajikan fitur-fitur yg baru jika sistem mact tidak di perbaiki
